right_key	vertex	rem0	rem1	twin0	twin1	guess	domain_mask	matched
48742	1	3	10	9	8	7	6388	1
48743	1	3	10	9	9	5	6644	1
48745	1	3	10	9	11	7	4596	1
48746	1	3	10	9	12	5	2548	1
48764	1	3	10	11	2	4	5104	1
48766	1	3	10	11	4	9	5092	1
48767	1	3	10	11	5	4	5076	1
48768	1	3	10	11	6	4	5044	1
48769	1	3	10	11	7	9	4980	1
48770	1	3	10	11	8	4	4852	1
48771	1	3	10	11	9	5	4596	1
48773	1	3	10	11	11	8	5108	1
48774	1	3	10	11	12	5	1012	1
48778	1	3	10	12	2	6	3056	1
48780	1	3	10	12	4	7	3044	1
48781	1	3	10	12	5	4	3028	1
48782	1	3	10	12	6	7	2996	1
48783	1	3	10	12	7	4	2932	1
48784	1	3	10	12	8	7	2804	1
48785	1	3	10	12	9	7	2548	1
48787	1	3	10	12	11	7	1012	1
48788	1	3	10	12	12	7	3060	1
48834	1	3	11	2	2	4	6128	1
48836	1	3	11	2	4	5	6112	1
48837	1	3	11	2	5	7	6096	1
48838	1	3	11	2	6	4	6064	1
48839	1	3	11	2	7	4	6000	1
48840	1	3	11	2	8	4	5872	1
48841	1	3	11	2	9	7	5616	1
48842	1	3	11	2	10	4	5104	1
48844	1	3	11	2	12	4	2032	1
48862	1	3	11	4	2	5	6112	1
48864	1	3	11	4	4	6	6116	1
48865	1	3	11	4	5	7	6084	1
48866	1	3	11	4	6	7	6052	1
48867	1	3	11	4	7	12	5988	1
48868	1	3	11	4	8	5	5860	1
48869	1	3	11	4	9	7	5604	1
48870	1	3	11	4	10	5	5092	1
48872	1	3	11	4	12	7	2020	1
48876	1	3	11	5	2	4	6096	1
48878	1	3	11	5	4	7	6084	1
48879	1	3	11	5	5	6	6100	1
48880	1	3	11	5	6	4	6036	1
48881	1	3	11	5	7	4	5972	1
48882	1	3	11	5	8	4	5844	1
48883	1	3	11	5	9	7	5588	1
48884	1	3	11	5	10	4	5076	1
48886	1	3	11	5	12	7	2004	1
48890	1	3	11	6	2	12	6064	1
48892	1	3	11	6	4	7	6052	1
48893	1	3	11	6	5	7	6036	1
48894	1	3	11	6	6	4	6068	1
48895	1	3	11	6	7	4	5940	1
48896	1	3	11	6	8	4	5812	1
48897	1	3	11	6	9	7	5556	1
48898	1	3	11	6	10	4	5044	1
48900	1	3	11	6	12	4	1972	1
48904	1	3	11	7	2	12	6000	1
48906	1	3	11	7	4	2	5988	1
48907	1	3	11	7	5	8	5972	1
48908	1	3	11	7	6	4	5940	1
48909	1	3	11	7	7	4	6004	1
48910	1	3	11	7	8	4	5748	1
48911	1	3	11	7	9	4	5492	1
48912	1	3	11	7	10	4	4980	1
48914	1	3	11	7	12	4	1908	1
48918	1	3	11	8	2	4	5872	1
48920	1	3	11	8	4	5	5860	1
48921	1	3	11	8	5	9	5844	1
48922	1	3	11	8	6	4	5812	1
48923	1	3	11	8	7	12	5748	1
48924	1	3	11	8	8	4	5876	1
48925	1	3	11	8	9	4	5364	1
48926	1	3	11	8	10	9	4852	1
48928	1	3	11	8	12	4	1780	1
48932	1	3	11	9	2	7	5616	1
48934	1	3	11	9	4	5	5604	1
48935	1	3	11	9	5	8	5588	1
48936	1	3	11	9	6	7	5556	1
48937	1	3	11	9	7	4	5492	1
48938	1	3	11	9	8	4	5364	1
48939	1	3	11	9	9	7	5620	1
48940	1	3	11	9	10	4	4596	1
48942	1	3	11	9	12	5	1524	1
48946	1	3	11	10	2	7	5104	1
48948	1	3	11	10	4	7	5092	1
48949	1	3	11	10	5	8	5076	1
48950	1	3	11	10	6	7	5044	1
48951	1	3	11	10	7	12	4980	1
48952	1	3	11	10	8	4	4852	1
48953	1	3	11	10	9	7	4596	1
48954	1	3	11	10	10	9	5108	1
48956	1	3	11	10	12	2	1012	1
48974	1	3	11	12	2	5	2032	1
48976	1	3	11	12	4	5	2020	1
48977	1	3	11	12	5	8	2004	1
48978	1	3	11	12	6	2	1972	1
48979	1	3	11	12	7	5	1908	1
48980	1	3	11	12	8	5	1780	1
48981	1	3	11	12	9	5	1524	1
48982	1	3	11	12	10	5	1012	1
48984	1	3	11	12	12	5	2036	1
49030	1	3	12	2	2	6	4080	1
49032	1	3	12	2	4	5	4064	1
49033	1	3	12	2	5	4	4048	1
49034	1	3	12	2	6	4	4016	1
49035	1	3	12	2	7	6	3952	1
49036	1	3	12	2	8	6	3824	1
49037	1	3	12	2	9	4	3568	1
49038	1	3	12	2	10	5	3056	1
49039	1	3	12	2	11	4	2032	1
49058	1	3	12	4	2	6	4064	1
49060	1	3	12	4	4	9	4068	1
49061	1	3	12	4	5	7	4036	1
49062	1	3	12	4	6	5	4004	1
49063	1	3	12	4	7	6	3940	1
49064	1	3	12	4	8	6	3812	1
49065	1	3	12	4	9	7	3556	1
49066	1	3	12	4	10	7	3044	1
49067	1	3	12	4	11	5	2020	1
49072	1	3	12	5	2	6	4048	1
49074	1	3	12	5	4	6	4036	1
49075	1	3	12	5	5	7	4052	1
49076	1	3	12	5	6	2	3988	1
49077	1	3	12	5	7	6	3924	1
49078	1	3	12	5	8	6	3796	1
49079	1	3	12	5	9	7	3540	1
49080	1	3	12	5	10	7	3028	1
49081	1	3	12	5	11	2	2004	1
49086	1	3	12	6	2	4	4016	1
49088	1	3	12	6	4	2	4004	1
49089	1	3	12	6	5	4	3988	1
49090	1	3	12	6	6	4	4020	1
49091	1	3	12	6	7	4	3892	1
49092	1	3	12	6	8	2	3764	1
49093	1	3	12	6	9	4	3508	1
49094	1	3	12	6	10	11	2996	1
49095	1	3	12	6	11	4	1972	1
49100	1	3	12	7	2	6	3952	1
49102	1	3	12	7	4	6	3940	1
49103	1	3	12	7	5	4	3924	1
49104	1	3	12	7	6	4	3892	1
49105	1	3	12	7	7	6	3956	1
49106	1	3	12	7	8	6	3700	1
49107	1	3	12	7	9	6	3444	1
49108	1	3	12	7	10	6	2932	1
49109	1	3	12	7	11	4	1908	1
49114	1	3	12	8	2	6	3824	1
49116	1	3	12	8	4	6	3812	1
49117	1	3	12	8	5	4	3796	1
49118	1	3	12	8	6	4	3764	1
49119	1	3	12	8	7	6	3700	1
49120	1	3	12	8	8	6	3828	1
49121	1	3	12	8	9	6	3316	1
49122	1	3	12	8	10	6	2804	1
49123	1	3	12	8	11	4	1780	1
49128	1	3	12	9	2	6	3568	1
49130	1	3	12	9	4	6	3556	1
49131	1	3	12	9	5	4	3540	1
49132	1	3	12	9	6	4	3508	1
49133	1	3	12	9	7	2	3444	1
49134	1	3	12	9	8	6	3316	1
49135	1	3	12	9	9	7	3572	1
49136	1	3	12	9	10	6	2548	1
49137	1	3	12	9	11	4	1524	1
49142	1	3	12	10	2	6	3056	1
49144	1	3	12	10	4	6	3044	1
49145	1	3	12	10	5	2	3028	1
49146	1	3	12	10	6	5	2996	1
49147	1	3	12	10	7	6	2932	1
49148	1	3	12	10	8	6	2804	1
49149	1	3	12	10	9	5	2548	1
49150	1	3	12	10	10	9	3060	1
49151	1	3	12	10	11	5	1012	1
49156	1	3	12	11	2	4	2032	1
49158	1	3	12	11	4	5	2020	1
49159	1	3	12	11	5	4	2004	1
49160	1	3	12	11	6	4	1972	1
49161	1	3	12	11	7	4	1908	1
49162	1	3	12	11	8	2	1780	1
49163	1	3	12	11	9	7	1524	1
49164	1	3	12	11	10	9	1012	1
49165	1	3	12	11	11	8	2036	1
49829	1	4	2	3	3	7	8160	1
49831	1	4	2	3	5	7	8128	1
49832	1	4	2	3	6	11	8096	1
49833	1	4	2	3	7	6	8032	1
49834	1	4	2	3	8	12	7904	1
49835	1	4	2	3	9	6	7648	1
49836	1	4	2	3	10	7	7136	1
49837	1	4	2	3	11	7	6112	1
49838	1	4	2	3	12	7	4064	1
49857	1	4	2	5	3	8	8128	1
49859	1	4	2	5	5	6	8136	1
49860	1	4	2	5	6	3	8072	1
49861	1	4	2	5	7	6	8008	1
49862	1	4	2	5	8	6	7880	1
49863	1	4	2	5	9	6	7624	1
49864	1	4	2	5	10	6	7112	1
49865	1	4	2	5	11	7	6088	1
49866	1	4	2	5	12	7	4040	1
49871	1	4	2	6	3	7	8096	1
49873	1	4	2	6	5	7	8072	1
49874	1	4	2	6	6	7	8104	1
49875	1	4	2	6	7	5	7976	1
49876	1	4	2	6	8	3	7848	1
49877	1	4	2	6	9	3	7592	1
49878	1	4	2	6	10	7	7080	1
49879	1	4	2	6	11	3	6056	1
49880	1	4	2	6	12	3	4008	1
49885	1	4	2	7	3	5	8032	1
49887	1	4	2	7	5	6	8008	1
49888	1	4	2	7	6	3	7976	1
49889	1	4	2	7	7	6	8040	1
49890	1	4	2	7	8	6	7784	1
49891	1	4	2	7	9	6	7528	1
49892	1	4	2	7	10	6	7016	1
49893	1	4	2	7	11	3	5992	1
49894	1	4	2	7	12	6	3944	1
49899	1	4	2	8	3	5	7904	1
49901	1	4	2	8	5	3	7880	1
49902	1	4	2	8	6	3	7848	1
49903	1	4	2	8	7	5	7784	1
49904	1	4	2	8	8	3	7912	1
49905	1	4	2	8	9	3	7400	1
49906	1	4	2	8	10	3	6888	1
49907	1	4	2	8	11	3	5864	1
49908	1	4	2	8	12	7	3816	1
49913	1	4	2	9	3	7	7648	1
49915	1	4	2	9	5	7	7624	1
49916	1	4	2	9	6	3	7592	1
49917	1	4	2	9	7	6	7528	1
49918	1	4	2	9	8	12	7400	1
49919	1	4	2	9	9	6	7656	1
49920	1	4	2	9	10	7	6632	1
49921	1	4	2	9	11	7	5608	1
49922	1	4	2	9	12	7	3560	1
49927	1	4	2	10	3	5	7136	1
49929	1	4	2	10	5	12	7112	1
49930	1	4	2	10	6	3	7080	1
49931	1	4	2	10	7	6	7016	1
49932	1	4	2	10	8	6	6888	1
49933	1	4	2	10	9	12	6632	1
49934	1	4	2	10	10	6	7144	1
49935	1	4	2	10	11	12	5096	1
49936	1	4	2	10	12	6	3048	1
49941	1	4	2	11	3	5	6112	1
49943	1	4	2	11	5	8	6088	1
49944	1	4	2	11	6	5	6056	1
49945	1	4	2	11	7	5	5992	1
49946	1	4	2	11	8	10	5864	1
49947	1	4	2	11	9	7	5608	1
49948	1	4	2	11	10	5	5096	1
49949	1	4	2	11	11	7	6120	1
49950	1	4	2	11	12	7	2024	1
49955	1	4	2	12	3	7	4064	1
49957	1	4	2	12	5	3	4040	1
49958	1	4	2	12	6	3	4008	1
49959	1	4	2	12	7	5	3944	1
49960	1	4	2	12	8	3	3816	1
49961	1	4	2	12	9	3	3560	1
49962	1	4	2	12	10	3	3048	1
49963	1	4	2	12	11	3	2024	1
49964	1	4	2	12	12	3	4072	1
50010	1	4	3	2	2	6	8160	1
50013	1	4	3	2	5	7	8128	1
50014	1	4	3	2	6	12	8096	1
50015	1	4	3	2	7	6	8032	1
50016	1	4	3	2	8	12	7904	1
50017	1	4	3	2	9	7	7648	1
50018	1	4	3	2	10	5	7136	1
50019	1	4	3	2	11	5	6112	1
50020	1	4	3	2	12	6	4064	1
50052	1	4	3	5	2	6	8128	1
50055	1	4	3	5	5	6	8132	1
50056	1	4	3	5	6	12	8068	1
50057	1	4	3	5	7	12	8004	1
50058	1	4	3	5	8	12	7876	1
50059	1	4	3	5	9	12	7620	1
50060	1	4	3	5	10	12	7108	1
50061	1	4	3	5	11	2	6084	1
50062	1	4	3	5	12	6	4036	1
50066	1	4	3	6	2	5	8096	1
50069	1	4	3	6	5	7	8068	1
50070	1	4	3	6	6	5	8100	1
50071	1	4	3	6	7	5	7972	1
50072	1	4	3	6	8	7	7844	1
50073	1	4	3	6	9	7	7588	1
50074	1	4	3	6	10	7	7076	1
50075	1	4	3	6	11	5	6052	1
50076	1	4	3	6	12	5	4004	1
50080	1	4	3	7	2	6	8032	1
50083	1	4	3	7	5	11	8004	1
50084	1	4	3	7	6	5	7972	1
50085	1	4	3	7	7	6	8036	1
50086	1	4	3	7	8	2	7780	1
50087	1	4	3	7	9	2	7524	1
50088	1	4	3	7	10	5	7012	1
50089	1	4	3	7	11	2	5988	1
50090	1	4	3	7	12	2	3940	1
50094	1	4	3	8	2	7	7904	1
50097	1	4	3	8	5	7	7876	1
50098	1	4	3	8	6	7	7844	1
50099	1	4	3	8	7	12	7780	1
50100	1	4	3	8	8	6	7908	1
50101	1	4	3	8	9	6	7396	1
50102	1	4	3	8	10	7	6884	1
50103	1	4	3	8	11	5	5860	1
50104	1	4	3	8	12	6	3812	1
50108	1	4	3	9	2	5	7648	1
50111	1	4	3	9	5	7	7620	1
50112	1	4	3	9	6	7	7588	1
50113	1	4	3	9	7	5	7524	1
50114	1	4	3	9	8	7	7396	1
50115	1	4	3	9	9	7	7652	1
50116	1	4	3	9	10	7	6628	1
50117	1	4	3	9	11	5	5604	1
50118	1	4	3	9	12	5	3556	1
50122	1	4	3	10	2	5	7136	1
50125	1	4	3	10	5	7	7108	1
50126	1	4	3	10	6	7	7076	1
50127	1	4	3	10	7	12	7012	1
50128	1	4	3	10	8	7	6884	1
50129	1	4	3	10	9	7	6628	1
50130	1	4	3	10	10	5	7140	1
50131	1	4	3	10	11	5	5092	1
50132	1	4	3	10	12	6	3044	1
50136	1	4	3	11	2	7	6112	1
50139	1	4	3	11	5	2	6084	1
50140	1	4	3	11	6	2	6052	1
50141	1	4	3	11	7	8	5988	1
50142	1	4	3	11	8	2	5860	1
50143	1	4	3	11	9	2	5604	1
50144	1	4	3	11	10	7	5092	1
50145	1	4	3	11	11	2	6116	1
50146	1	4	3	11	12	2	2020	1
50150	1	4	3	12	2	7	4064	1
50153	1	4	3	12	5	2	4036	1
50154	1	4	3	12	6	7	4004	1
50155	1	4	3	12	7	6	3940	1
50156	1	4	3	12	8	7	3812	1
50157	1	4	3	12	9	7	3556	1
50158	1	4	3	12	10	7	3044	1
50159	1	4	3	12	11	5	2020	1
50160	1	4	3	12	12	6	4068	1
50402	1	4	5	2	2	12	8136	1
50403	1	4	5	2	3	12	8128	1
50406	1	4	5	2	6	12	8072	1
50407	1	4	5	2	7	12	8008	1
50408	1	4	5	2	8	12	7880	1
50409	1	4	5	2	9	12	7624	1
50410	1	4	5	2	10	12	7112	1
50411	1	4	5	2	11	3	6088	1
50412	1	4	5	2	12	6	4040	1
50416	1	4	5	3	2	6	8128	1
50417	1	4	5	3	3	7	8132	1
50420	1	4	5	3	6	8	8068	1
50421	1	4	5	3	7	2	8004	1
50422	1	4	5	3	8	12	7876	1
50423	1	4	5	3	9	12	7620	1
50424	1	4	5	3	10	6	7108	1
50425	1	4	5	3	11	6	6084	1
50426	1	4	5	3	12	6	4036	1
50458	1	4	5	6	2	3	8072	1
50459	1	4	5	6	3	7	8068	1
50462	1	4	5	6	6	10	8076	1
50463	1	4	5	6	7	3	7948	1
50464	1	4	5	6	8	7	7820	1
50465	1	4	5	6	9	2	7564	1
50466	1	4	5	6	10	3	7052	1
50467	1	4	5	6	11	3	6028	1
50468	1	4	5	6	12	3	3980	1
50472	1	4	5	7	2	6	8008	1
50473	1	4	5	7	3	6	8004	1
50476	1	4	5	7	6	11	7948	1
50477	1	4	5	7	7	12	8012	1
50478	1	4	5	7	8	12	7756	1
50479	1	4	5	7	9	12	7500	1
50480	1	4	5	7	10	12	6988	1
50481	1	4	5	7	11	2	5964	1
50482	1	4	5	7	12	6	3916	1
50486	1	4	5	8	2	6	7880	1
50487	1	4	5	8	3	7	7876	1
50490	1	4	5	8	6	7	7820	1
50491	1	4	5	8	7	3	7756	1
50492	1	4	5	8	8	6	7884	1
50493	1	4	5	8	9	6	7372	1
50494	1	4	5	8	10	6	6860	1
50495	1	4	5	8	11	7	5836	1
50496	1	4	5	8	12	7	3788	1
50500	1	4	5	9	2	11	7624	1
50501	1	4	5	9	3	7	7620	1
50504	1	4	5	9	6	3	7564	1
50505	1	4	5	9	7	3	7500	1
50506	1	4	5	9	8	6	7372	1
50507	1	4	5	9	9	2	7628	1
50508	1	4	5	9	10	3	6604	1
50509	1	4	5	9	11	7	5580	1
50510	1	4	5	9	12	7	3532	1
50514	1	4	5	10	2	6	7112	1
50515	1	4	5	10	3	6	7108	1
50518	1	4	5	10	6	3	7052	1
50519	1	4	5	10	7	12	6988	1
50520	1	4	5	10	8	6	6860	1
50521	1	4	5	10	9	11	6604	1
50522	1	4	5	10	10	6	7116	1
50523	1	4	5	10	11	7	5068	1
50524	1	4	5	10	12	6	3020	1
50528	1	4	5	11	2	3	6088	1
50529	1	4	5	11	3	7	6084	1
50532	1	4	5	11	6	7	6028	1
50533	1	4	5	11	7	3	5964	1
50534	1	4	5	11	8	7	5836	1
50535	1	4	5	11	9	6	5580	1
50536	1	4	5	11	10	3	5068	1
50537	1	4	5	11	11	7	6092	1
50538	1	4	5	11	12	3	1996	1
50542	1	4	5	12	2	3	4040	1
50543	1	4	5	12	3	2	4036	1
50546	1	4	5	12	6	3	3980	1
50547	1	4	5	12	7	3	3916	1
50548	1	4	5	12	8	3	3788	1
50549	1	4	5	12	9	2	3532	1
50550	1	4	5	12	10	3	3020	1
50551	1	4	5	12	11	3	1996	1
50552	1	4	5	12	12	3	4044	1
50598	1	4	6	2	2	12	8104	1
50599	1	4	6	2	3	12	8096	1
50601	1	4	6	2	5	11	8072	1
50603	1	4	6	2	7	5	7976	1
50604	1	4	6	2	8	5	7848	1
50605	1	4	6	2	9	12	7592	1
50606	1	4	6	2	10	12	7080	1
50607	1	4	6	2	11	5	6056	1
50608	1	4	6	2	12	5	4008	1
50612	1	4	6	3	2	11	8096	1
50613	1	4	6	3	3	12	8100	1
50615	1	4	6	3	5	2	8068	1
50617	1	4	6	3	7	12	7972	1
50618	1	4	6	3	8	12	7844	1
50619	1	4	6	3	9	12	7588	1
50620	1	4	6	3	10	12	7076	1
50621	1	4	6	3	11	5	6052	1
50622	1	4	6	3	12	5	4004	1
50640	1	4	6	5	2	3	8072	1
50641	1	4	6	5	3	12	8068	1
50643	1	4	6	5	5	3	8076	1
50645	1	4	6	5	7	3	7948	1
50646	1	4	6	5	8	3	7820	1
50647	1	4	6	5	9	12	7564	1
50648	1	4	6	5	10	12	7052	1
50649	1	4	6	5	11	2	6028	1
50650	1	4	6	5	12	3	3980	1
50668	1	4	6	7	2	12	7976	1
50669	1	4	6	7	3	12	7972	1
50671	1	4	6	7	5	3	7948	1
50673	1	4	6	7	7	3	7980	1
50674	1	4	6	7	8	3	7724	1
50675	1	4	6	7	9	12	7468	1
50676	1	4	6	7	10	12	6956	1
50677	1	4	6	7	11	5	5932	1
50678	1	4	6	7	12	3	3884	1
50682	1	4	6	8	2	3	7848	1
50683	1	4	6	8	3	12	7844	1
50685	1	4	6	8	5	3	7820	1
50687	1	4	6	8	7	12	7724	1
50688	1	4	6	8	8	3	7852	1
50689	1	4	6	8	9	3	7340	1
50690	1	4	6	8	10	12	6828	1
50691	1	4	6	8	11	5	5804	1
50692	1	4	6	8	12	3	3756	1
50696	1	4	6	9	2	12	7592	1
50697	1	4	6	9	3	12	7588	1
50699	1	4	6	9	5	3	7564	1
50701	1	4	6	9	7	12	7468	1
50702	1	4	6	9	8	3	7340	1
50703	1	4	6	9	9	12	7596	1
50704	1	4	6	9	10	12	6572	1
50705	1	4	6	9	11	12	5548	1
50706	1	4	6	9	12	3	3500	1
50710	1	4	6	10	2	3	7080	1
50711	1	4	6	10	3	5	7076	1
50713	1	4	6	10	5	3	7052	1
50715	1	4	6	10	7	3	6956	1
50716	1	4	6	10	8	3	6828	1
50717	1	4	6	10	9	3	6572	1
50718	1	4	6	10	10	3	7084	1
50719	1	4	6	10	11	5	5036	1
50720	1	4	6	10	12	3	2988	1
50724	1	4	6	11	2	12	6056	1
50725	1	4	6	11	3	12	6052	1
50727	1	4	6	11	5	3	6028	1
50729	1	4	6	11	7	3	5932	1
50730	1	4	6	11	8	12	5804	1
50731	1	4	6	11	9	3	5548	1
50732	1	4	6	11	10	3	5036	1
50733	1	4	6	11	11	12	6060	1
50734	1	4	6	11	12	3	1964	1
50738	1	4	6	12	2	3	4008	1
50739	1	4	6	12	3	5	4004	1
50741	1	4	6	12	5	3	3980	1
50743	1	4	6	12	7	3	3884	1
50744	1	4	6	12	8	3	3756	1
50745	1	4	6	12	9	3	3500	1
50746	1	4	6	12	10	3	2988	1
50747	1	4	6	12	11	5	1964	1
50748	1	4	6	12	12	3	4012	1
50794	1	4	7	2	2	5	8040	1
50795	1	4	7	2	3	6	8032	1
50797	1	4	7	2	5	6	8008	1
50798	1	4	7	2	6	5	7976	1
50800	1	4	7	2	8	6	7784	1
50801	1	4	7	2	9	6	7528	1
50802	1	4	7	2	10	5	7016	1
50803	1	4	7	2	11	5	5992	1
50804	1	4	7	2	12	10	3944	1
50808	1	4	7	3	2	5	8032	1
50809	1	4	7	3	3	6	8036	1
50811	1	4	7	3	5	6	8004	1
50812	1	4	7	3	6	12	7972	1
50814	1	4	7	3	8	6	7780	1
50815	1	4	7	3	9	6	7524	1
50816	1	4	7	3	10	5	7012	1
50817	1	4	7	3	11	5	5988	1
50818	1	4	7	3	12	6	3940	1
50836	1	4	7	5	2	3	8008	1
50837	1	4	7	5	3	2	8004	1
50839	1	4	7	5	5	3	8012	1
50840	1	4	7	5	6	2	7948	1
50842	1	4	7	5	8	12	7756	1
50843	1	4	7	5	9	3	7500	1
50844	1	4	7	5	10	12	6988	1
50845	1	4	7	5	11	3	5964	1
50846	1	4	7	5	12	3	3916	1
50850	1	4	7	6	2	12	7976	1
50851	1	4	7	6	3	12	7972	1
50853	1	4	7	6	5	12	7948	1
50854	1	4	7	6	6	9	7980	1
50856	1	4	7	6	8	12	7724	1
50857	1	4	7	6	9	3	7468	1
50858	1	4	7	6	10	5	6956	1
50859	1	4	7	6	11	12	5932	1
50860	1	4	7	6	12	3	3884	1
50878	1	4	7	8	2	6	7784	1
50879	1	4	7	8	3	6	7780	1
50881	1	4	7	8	5	6	7756	1
50882	1	4	7	8	6	2	7724	1
50884	1	4	7	8	8	10	7788	1
50885	1	4	7	8	9	6	7276	1
50886	1	4	7	8	10	12	6764	1
50887	1	4	7	8	11	3	5740	1
50888	1	4	7	8	12	6	3692	1
50892	1	4	7	9	2	3	7528	1
50893	1	4	7	9	3	6	7524	1
50895	1	4	7	9	5	6	7500	1
50896	1	4	7	9	6	12	7468	1
50898	1	4	7	9	8	6	7276	1
50899	1	4	7	9	9	6	7532	1
50900	1	4	7	9	10	2	6508	1
50901	1	4	7	9	11	3	5484	1
50902	1	4	7	9	12	6	3436	1
50906	1	4	7	10	2	12	7016	1
50907	1	4	7	10	3	12	7012	1
50909	1	4	7	10	5	12	6988	1
50910	1	4	7	10	6	5	6956	1
50912	1	4	7	10	8	12	6764	1
50913	1	4	7	10	9	6	6508	1
50914	1	4	7	10	10	5	7020	1
50915	1	4	7	10	11	12	4972	1
50916	1	4	7	10	12	6	2924	1
50920	1	4	7	11	2	3	5992	1
50921	1	4	7	11	3	5	5988	1
50923	1	4	7	11	5	3	5964	1
50924	1	4	7	11	6	5	5932	1
50926	1	4	7	11	8	6	5740	1
50927	1	4	7	11	9	6	5484	1
50928	1	4	7	11	10	3	4972	1
50929	1	4	7	11	11	3	5996	1
50930	1	4	7	11	12	6	1900	1
50934	1	4	7	12	2	3	3944	1
50935	1	4	7	12	3	6	3940	1
50937	1	4	7	12	5	6	3916	1
50938	1	4	7	12	6	5	3884	1
50940	1	4	7	12	8	6	3692	1
50941	1	4	7	12	9	6	3436	1
50942	1	4	7	12	10	11	2924	1
50943	1	4	7	12	11	3	1900	1
50944	1	4	7	12	12	10	3948	1
50990	1	4	8	2	2	7	7912	1
50991	1	4	8	2	3	6	7904	1
50993	1	4	8	2	5	6	7880	1
50994	1	4	8	2	6	3	7848	1
50995	1	4	8	2	7	6	7784	1
50997	1	4	8	2	9	3	7400	1
50998	1	4	8	2	10	6	6888	1
50999	1	4	8	2	11	3	5864	1
51000	1	4	8	2	12	6	3816	1
51004	1	4	8	3	2	11	7904	1
51005	1	4	8	3	3	10	7908	1
51007	1	4	8	3	5	2	7876	1
51008	1	4	8	3	6	2	7844	1
51009	1	4	8	3	7	2	7780	1
51011	1	4	8	3	9	10	7396	1
51012	1	4	8	3	10	11	6884	1
51013	1	4	8	3	11	2	5860	1
51014	1	4	8	3	12	2	3812	1
51032	1	4	8	5	2	11	7880	1
51033	1	4	8	5	3	7	7876	1
51035	1	4	8	5	5	12	7884	1
51036	1	4	8	5	6	7	7820	1
51037	1	4	8	5	7	12	7756	1
51039	1	4	8	5	9	2	7372	1
51040	1	4	8	5	10	6	6860	1
51041	1	4	8	5	11	7	5836	1
51042	1	4	8	5	12	7	3788	1
51046	1	4	8	6	2	7	7848	1
51047	1	4	8	6	3	5	7844	1
51049	1	4	8	6	5	12	7820	1
51050	1	4	8	6	6	7	7852	1
51051	1	4	8	6	7	3	7724	1
51053	1	4	8	6	9	3	7340	1
51054	1	4	8	6	10	3	6828	1
51055	1	4	8	6	11	3	5804	1
51056	1	4	8	6	12	7	3756	1
51060	1	4	8	7	2	5	7784	1
51061	1	4	8	7	3	5	7780	1
51063	1	4	8	7	5	2	7756	1
51064	1	4	8	7	6	12	7724	1
51065	1	4	8	7	7	10	7788	1
51067	1	4	8	7	9	12	7276	1
51068	1	4	8	7	10	12	6764	1
51069	1	4	8	7	11	3	5740	1
51070	1	4	8	7	12	3	3692	1
51088	1	4	8	9	2	5	7400	1
51089	1	4	8	9	3	7	7396	1
51091	1	4	8	9	5	12	7372	1
51092	1	4	8	9	6	7	7340	1
51093	1	4	8	9	7	6	7276	1
51095	1	4	8	9	9	3	7404	1
51096	1	4	8	9	10	6	6380	1
51097	1	4	8	9	11	7	5356	1
51098	1	4	8	9	12	7	3308	1
51102	1	4	8	10	2	6	6888	1
51103	1	4	8	10	3	6	6884	1
51105	1	4	8	10	5	12	6860	1
51106	1	4	8	10	6	5	6828	1
51107	1	4	8	10	7	12	6764	1
51109	1	4	8	10	9	5	6380	1
51110	1	4	8	10	10	6	6892	1
51111	1	4	8	10	11	7	4844	1
51112	1	4	8	10	12	7	2796	1
51116	1	4	8	11	2	10	5864	1
51117	1	4	8	11	3	5	5860	1
51119	1	4	8	11	5	6	5836	1
51120	1	4	8	11	6	3	5804	1
51121	1	4	8	11	7	6	5740	1
51123	1	4	8	11	9	5	5356	1
51124	1	4	8	11	10	7	4844	1
51125	1	4	8	11	11	7	5868	1
51126	1	4	8	11	12	3	1772	1
51130	1	4	8	12	2	5	3816	1
51131	1	4	8	12	3	7	3812	1
51133	1	4	8	12	5	6	3788	1
51134	1	4	8	12	6	7	3756	1
51135	1	4	8	12	7	6	3692	1
51137	1	4	8	12	9	3	3308	1
51138	1	4	8	12	10	7	2796	1
51139	1	4	8	12	11	7	1772	1
51140	1	4	8	12	12	10	3820	1
51186	1	4	9	2	2	7	7656	1
51187	1	4	9	2	3	5	7648	1
51189	1	4	9	2	5	7	7624	1
51190	1	4	9	2	6	5	7592	1
51191	1	4	9	2	7	3	7528	1
51192	1	4	9	2	8	5	7400	1
51194	1	4	9	2	10	3	6632	1
51195	1	4	9	2	11	3	5608	1
51196	1	4	9	2	12	7	3560	1
51200	1	4	9	3	2	7	7648	1
51201	1	4	9	3	3	6	7652	1
51203	1	4	9	3	5	7	7620	1
51204	1	4	9	3	6	7	7588	1
51205	1	4	9	3	7	5	7524	1
51206	1	4	9	3	8	7	7396	1
51208	1	4	9	3	10	2	6628	1
51209	1	4	9	3	11	5	5604	1
51210	1	4	9	3	12	2	3556	1
51228	1	4	9	5	2	12	7624	1
51229	1	4	9	5	3	6	7620	1
51231	1	4	9	5	5	6	7628	1
51232	1	4	9	5	6	7	7564	1
51233	1	4	9	5	7	11	7500	1
51234	1	4	9	5	8	6	7372	1
51236	1	4	9	5	10	12	6604	1
51237	1	4	9	5	11	7	5580	1
51238	1	4	9	5	12	2	3532	1
51242	1	4	9	6	2	7	7592	1
